BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
emblaze,solid satin round neck womens straight top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,3000,0,Westernwear-Women,black
jockey,women cotton v-neck t-shirt,Size:Error Size,,399,0,Westernwear-Women,black
only,solid viscose collar neck womens shirt,"Size:34,36,38,40,42",,2799,0,Westernwear-Women,white
samshek,solid georgette collar neck womens casual wear shirt,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1690,1521,10,Westernwear-Women,black
van heusen,cotton slim fit womens athleisure t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",,479,0,Westernwear-Women,grey melange
gipsy,self design spread collar polyester womens casual jacket,Size:XX-Large,4995,3496,30,Westernwear-Women,olive
spykar,printed cotton blend collar neck womens regular t-shirt,"Size:Large,Medium,Small,X-Large,XX-Large",1399,979,30,Westernwear-Women,black
campus sutra,floral boat neck polyester womens dresses,"Size:Large,Medium,Small,X-Large",,2599,0,Westernwear-Women,multi
latin quarters,solid cotton halter neck womens blouson blouse,"Size:S,M,L,X-Small",1399,499,64,Westernwear-Women,blue
kraus,skinny fit full length cotton blend womens jeans,"Size:28,30,32,34,36",1895,1326,30,Westernwear-Women,olive
zink london,lace polyester u neck womens top,"Size:Large,Medium,Small,X-Large",1599,1279,20,Westernwear-Women,pink
lovegen,womens spaghetti neck printed crop top,Size:Large,999,399,60,Westernwear-Women,print
adidas,printed polyester v neck womens t-shirt,"Size:128,140",1799,1259,30,Westernwear-Women,carbon
puma,polyester round neck womens athleisure top,"Size:Large,Medium,Small,X-Large,X-Small",1499,1049,30,Westernwear-Women,purple
and,solid straight rayon women work wear trouser,"Size:26,28,30,32,34",,1799,0,Westernwear-Women,navy
stop,textured round neck acrylic womens sweater,"Size:Large,Medium,Small,X-Large",1999,999,50,Westernwear-Women,grey
campus sutra,solid crepe off shoulder womens dress,"Size:Large,Medium,X-Large",,1999,0,Westernwear-Women,lilac
levis,solid cotton hood womens sweatshirt,"Size:Large,Medium,Small,X-Small",,4599,0,Westernwear-Women,blue
only,light wash cotton straight fit womens jeans,"Size:25,26,27,28,29,30,31,32,33,34",3499,2449,30,Westernwear-Women,blue
only,solid front open polyester womens casual wear jacket,Size:Small,3999,1999,50,Westernwear-Women,yellow
enamor,solid polyester stretch relaxed fit womens track pants,"Size:XL,Large,Medium,Small,XX-Large",1099,769,30,Westernwear-Women,flamingo
lovegen,womens round neck printed top,"Size:Medium,Small",1299,389,70,Westernwear-Women,black mix
109f,womens 2 pocket solid trousers,Size:X-Small,1499,599,60,Westernwear-Women,green
sera,floral sweetheart neck polyester womens a-line dress,"Size:Large,Medium,X-Large",1998,899,55,Westernwear-Women,black
samshek,solid round neck polyester womens a line dress,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",1590,1272,20,Westernwear-Women,grey
madame,solid cotton blend round neck womens top,"Size:Large,Medium,X-Large",1699,1189,30,Westernwear-Women,peach
emblaze,womens black top with fur pocket,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,2200,0,Westernwear-Women,black
rare,solid polyester mandarin womens jacket,"Size:Large,Medium,Small",4599,1839,60,Westernwear-Women,blue
spykar,stripes cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large",1199,839,30,Westernwear-Women,lime green
life,printed terry zip neck womens sweatshirt,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,50,Westernwear-Women,black
vero moda,solid lyocell off shoulder womens top,"Size:Large,Medium,X-Small",2599,1299,50,Westernwear-Women,lavender
samshek,printed polyester boat neck womens bodysuit,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",,1590,0,Westernwear-Women,multi
faballey,womens grey drawstring waist jumpsuit,Size:Large,2300,1150,50,Westernwear-Women,grey
sera,floral sweetheart neck polyester womens a-line dress,"Size:Large,Medium,Small,X-Large",1998,999,50,Westernwear-Women,white
zink london,stripes polyester halter neck womens top,"Size:Large,Medium,Small,X-Large",1599,1279,20,Westernwear-Women,black
haute curry,quilted open neck cotton womens jacket,"Size:Large,Medium,Small,X-Large",1999,999,50,Westernwear-Women,black
only,printed cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1499,1049,30,Westernwear-Women,purple
magre,printed polyester blend womens dress,"Size:Large,Medium,Small,X-Small",2190,1314,40,Westernwear-Women,green
vero moda,solid collared cotton womens  dresses,"Size:Large,Medium,Small,X-Large,X-Small",3799,3039,20,Westernwear-Women,blue
fratini,solid round neck polyester blend womens sweatshirt,"Size:Large,Medium,Small,X-Large,XX-Large",1499,749,50,Westernwear-Women,peach
vero moda,printed cotton round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299,1039,20,Westernwear-Women,green
and,solid tapered polyester women work wear trouser,"Size:26,28,30,32,34,36",2299,1609,30,Westernwear-Women,black mix
crimsoune club,unisex reusable 6-layers protective outdoor mask (pack of 3),,,399,0,Westernwear-Women,multi
vero moda,printed sleeveless viscose womens full length jumpsuit,"Size:Large,Medium,Small,X-Large,X-Small",4499,3149,30,Westernwear-Women,blue
zink london,colour blocked round neck acrylic womens sweater,"Size:Large,Medium,Small,X-Large",2999,1199,60,Westernwear-Women,multi
crimsoune club,womens white checked top,"Size:Large,Medium,Small,X-Large",1399,699,50,Westernwear-Women,white
miss chase,solid round neck polyester womens casual dress,"Size:Large,Medium,Small,X-Large",,2249,0,Westernwear-Women,green
zink london,printed polyester sweetheart neck womens straight fit top,Size:Large,1299,499,62,Westernwear-Women,white
and,floral v neck polyester womens midi dress,Size:8,2199,1099,50,Westernwear-Women,sage
crimsoune club,solid cotton collared womens shirt,"Size:Large,X-Large,XX-Large",1299,909,30,Westernwear-Women,black
kraus,skinny fit ankle length cotton blend womens jeans,"Size:28,30",1795,897,50,Westernwear-Women,blue
crimsoune club,womens navy blue striped parallel trousers,"Size:Large,X-Large,XX-Large",1999,999,50,Westernwear-Women,navy
life,solid georgette v neck womens dress,Size:Medium,,2699,0,Westernwear-Women,coral
and,tie and dye polyester halter neck womens regular dress,"Size:8,10,12,14",2699,2159,20,Westernwear-Women,blue mix light
faballey,solid half sleeves polyester blend womens calf length jumpsuit,"Size:Large,Small",2600,1300,50,Westernwear-Women,brown
faballey,floral boat neck georgette womens mini dress,Size:X-Large,2100,1050,50,Westernwear-Women,black
fratini,solid regular neck polyester womens winter wear jacket,"Size:Small,X-Small",2999,1499,50,Westernwear-Women,wine
faballey,embellished sleeveless crepe womens regular jumpsuit,"Size:Small,X-Large",2700,2160,20,Westernwear-Women,blue
pepe,skinny-high women jeans,Size:34,2499,1499,40,Westernwear-Women,blue
magre,printed polyester blend square neck womens dress,Size:X-Small,2490,1369,45,Westernwear-Women,black
enamor,solid cotton lycra slim fit womens track pants,"Size:XL,Large,Medium,Small,XX-Large",999,699,30,Westernwear-Women,charcoal
pepe,skinny fit high rise womens jeans,"Size:28,30",3199,1919,40,Westernwear-Women,black
is.u,womens knitted lace bodycon dress,"Size:Medium,X-Large",2299,1149,50,Westernwear-Women,green
crimsoune club,solid hooded poly womens casual jacket,"Size:Small,X-Large",3499,1399,60,Westernwear-Women,red
sera,womens regular fit printed boat neck blouson top,"Size:Medium,Small",1198,539,55,Westernwear-Women,white
global desi,floral 3/4 sleeves viscose womens ankle length jumpsuit,Size:X-Small,2999,1799,40,Westernwear-Women,aqua
and,solid polyester shirt collar women's formal wear tops,Size:10,1899,949,50,Westernwear-Women,black
pepe,statement cotton single jersey crew neck womens t-shirt,Size:Small,1199,719,40,Westernwear-Women,black
zink london,solid high neck acrylic womens sweater,"Size:Medium,X-Large",2799,1119,60,Westernwear-Women,blue
vero moda,printed cotton blend round neck womens t-shirt,Size:Large,999,499,50,Westernwear-Women,green
monte carlo,plain blended yarn collar neck womens casual coat,"Size:38,40",,5795,0,Westernwear-Women,olive
and,floral square neck polyester womens casual dress,Size:10,2299,1609,30,Westernwear-Women,pink
allen solly,solid regular fit polyester cotton womens formal wear pants,"Size:28,30,36",1999,1199,40,Westernwear-Women,dark green
and,solid v-neck nylon womens evening dress,"Size:8,10,12",2999,1499,50,Westernwear-Women,navy
crimsoune club,womens super skinny fit solid jeans,Size:34,2199,879,60,Westernwear-Women,blue
zink london,solid polyester womens regular top,Size:Small,1799,719,60,Westernwear-Women,maroon
zink london,printed polyester womens shift dress,"Size:Large,Medium",2299,919,60,Westernwear-Women,navy
miss chase,solid v neck fleece womens casual jacket,Size:Medium,,4995,0,Westernwear-Women,black
juniper,womens sage green cotton flex printed ethnic jumpsuit with bell sleeves and add-on belt,"Size:X-Large,XX-Large",1999,999,50,Westernwear-Women,sage
w,solid front open cotton flax womens non festive jacket,"Size:8,12,16,18",1999,999,50,Westernwear-Women,black
sera,printed v-neck polyester womens two piece dress,"Size:Large,Medium,Small,X-Large",2494,872,65,Westernwear-Women,red
puma,printed polyester crew neck womens t-shirt,"Size:Large,Medium,Small,X-Large",1799,1259,30,Westernwear-Women,peach
vero moda,solid cotton round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",3999,3199,20,Westernwear-Women,black
allen solly,solid rayon regular fit womens casual pants,"Size:28,30,32",1999,1499,25,Westernwear-Women,black
and,floral square neck rayon womens workwear dress,"Size:8,10",2699,1889,30,Westernwear-Women,emerald
sera,floral v neck polyester womens regular dress,"Size:Large,Small,X-Large",1998,899,55,Westernwear-Women,purple
campus sutra,solid crepe boat neck womens dress,"Size:Large,Medium,Small,X-Large",,1299,0,Westernwear-Women,green
faballey,regular fit regular polyester blend womens jeggings,Size:Small,2100,1680,20,Westernwear-Women,purple
enamor,cotton womens activewear t-shirt,"Size:XL,Large,Medium,Small",,799,0,Westernwear-Women,carmine
latin quarters,womens round neck printed top,"Size:S,X-Small",1499,499,67,Westernwear-Women,grey
faballey,stripes cotton round neck womens maxi dress,"Size:Medium,Small",2100,1050,50,Westernwear-Women,blue
latin quarters,solid boat neck polyester blend womens regular fit dress,"Size:S,M,L,XL",2899,1449,50,Westernwear-Women,black
gipsy,womens v- neck printed top,"Size:Small,X-Large",1795,897,50,Westernwear-Women,coffee
and,solid cotton choker neck womens a-line top,"Size:8,10",1299,909,30,Westernwear-Women,white
sera,floral sweetheart neck polyester womens a-line dress,"Size:Large,Medium,Small,X-Large",1998,899,55,Westernwear-Women,white
de moza,skinny fit regular length cotton womens jeggings,"Size:Large,Medium,Small,X-Large,XX-Large",,999,0,Westernwear-Women,blue
puma,printed polyester crew neck womens t-shirt,"Size:Large,Medium,Small,X-Large",2499,1749,30,Westernwear-Women,peach
dolce crudo,womens be different hooded sweatshirt,Size:X-Small,2199,659,70,Westernwear-Women,multi
zink london,solid polyester collar neck womens top,"Size:Large,Medium,Small,X-Large",1499,1199,20,Westernwear-Women,yellow
crimsoune club,womens blue printed lounge pants,"Size:Medium,Small,X-Large,XX-Large",1199,599,50,Westernwear-Women,blue
faballey,solid round neck crepe womens regular dresses,"Size:Large,Medium,Small,X-Large",2100,1050,50,Westernwear-Women,blue
vero moda,printed cotton round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",3299,2309,30,Westernwear-Women,natural
vero moda,stripes polyester off shoulder womens dress,"Size:Large,Medium,Small,X-Large,X-Small",4299,3439,20,Westernwear-Women,white
dolce crudo,womens with the heart denim shorts,"Size:26,28,30,32,34",1999,999,50,Westernwear-Women,blue
lovegen,graphic viscose round neck womens t-shirt,"Size:Large,Small,X-Large",999,499,50,Westernwear-Women,black
crimsoune club,graphic round neck cotton blend womens sweatshirt,"Size:Large,X-Large,XX-Large",1699,849,50,Westernwear-Women,off_white
vero moda,textured cotton round neck womens  tops,"Size:Large,Medium,Small,X-Large,X-Small",,2799,0,Westernwear-Women,white
spykar,regular fit regular cotton lycra womens jeans,"Size:26,28,30,32,34,36",2599,1819,30,Westernwear-Women,mid blue
vero moda,printed viscose v neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",1999,1199,40,Westernwear-Women,green
madame,structured polyester round neck womens regular top,"Size:Small,X-Large",1299,779,40,Westernwear-Women,sky
life,printed cotton round neck womens active wear t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",499,249,50,Westernwear-Women,black
vero moda,solid round neck viscose womens top,"Size:Large,Medium,Small,X-Large,X-Small",1799,899,50,Westernwear-Women,pink
adidas,stripes slim cotton womens casual wear pants,"Size:Large,Medium,Small,X-Large",2799,1959,30,Westernwear-Women,grey
only,solid polyester round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1999,1399,30,Westernwear-Women,red
zink z,solid cotton blend round neck womens crop top,"Size:Large,Medium,Small,X-Large,X-Small",,999,0,Westernwear-Women,pink
and,stripes collar neck cotton womens regular fit top,Size:8,2499,1749,30,Westernwear-Women,light blue
and,floral choker neck polyester womens evening dress,Size:8,3099,2169,30,Westernwear-Women,green
vero moda,dark wash cotton skinny fit womens jeans,"Size:26,27,28,29,30,31,32,33,34",3799,3039,20,Westernwear-Women,blue
iti,womens navy blue pleated maxi,"Size:Small,X-Small",,2299,0,Westernwear-Women,blue
crimsoune club,womens black solid track pants,"Size:Large,Medium,Small,XXX-Large",1499,899,40,Westernwear-Women,black
and,solid regular fit cotton womens shorts,"Size:26,28,30,32",,1899,0,Westernwear-Women,white
fratini,solid regular fit tencel womens casual pants,"Size:26,28,30,32,34,36",1199,599,50,Westernwear-Women,olive
kraus,solid regular fit cotton polyester womens casual jacket,Size:Large,1199,599,50,Westernwear-Women,peach
crimsoune club,slim mid thigh cotton womens casual wear shorts,"Size:26,28,30,32,34",1199,599,50,Westernwear-Women,pink
faballey,printed georgette womens regular dress,"Size:Large,Medium,Small,X-Large,X-Small",2200,1100,50,Westernwear-Women,blue
only,printed cotton regular fit womens pants,"Size:Large,Medium,Small,X-Large,X-Small",2999,2099,30,Westernwear-Women,orange
crimsoune club,womens slim fit solid shirt,"Size:Large,X-Large",1399,979,30,Westernwear-Women,black
faballey,embellished crepe round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",2200,1760,20,Westernwear-Women,blue
zink london,lace polyester u neck womens top,"Size:Large,Medium,Small,X-Large",1499,1199,20,Westernwear-Women,navy
louis philippe,solid cotton square neck womens regular top,"Size:Medium,Small,X-Small",2490,1245,50,Westernwear-Women,black
magre,solid velvet regular fit womens festive skirt,"Size:Large,Medium,Small,X-Small",1990,895,55,Westernwear-Women,black
faballey,solid georgette round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",1900,1520,20,Westernwear-Women,green
fratini,printed viscose blend round neck womens a-line dress,"Size:Large,Medium,Small,X-Large,XX-Large",,1699,0,Westernwear-Women,off white
samshek,solid one shoulder polyester womens bodycon dress,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",,2590,0,Westernwear-Women,burgundy
samshek,solid mandarin polyester womens bodycon dress,Size:5X-Large,,2999,0,Westernwear-Women,black
adidas,printed cotton round neck womens t-shirt,"Size:Medium,X-Small",1199,839,30,Westernwear-Women,green
